product,hf_pk,standardD
4,995,10.482586292734
1,207,10.1255194331377
7,332,36.0974144965167
0,702,360.796848364109
4,944,0
4,994,0.611832186419303
0,183,310.162886034122
4,412,11.0116034824821
5,351,42.6109411735097
3,340,2.73861278752583
0,961,339.619625505491
5,675,30.2860961341606
0,668,353.515406817218
0,931,314.059116446551
6,944,6.02273470554144
3,337,1.46499106837187
0,959,354.752842056788
7,977,85.2546058936815
5,347,56.9186203691669
3,10172,1.49818731051605
6,945,8.26552119226066
5,172,121.839120326068
6,10032,5.23227165451744
1,359,3.18027206930203
5,10275,48.9360484929593
7,661,90.8083357746074
4,323,0.742781352708207
7,975,46.5780599586938
7,203,114.039640150659
4,998,0.610257153258729
3,339,1.69171651345749
1,401,4.95423500093046
7,910,115.190112009503
0,364,183.608767457274
1,402,5.65010479641983
1,403,4.9255324143911
4,710,9.05538513813742
4,10371,4.29335538162175
4,997,0
1,210,5.37634990862025
7,749,67.5641345737645
7,384,51.8868962263113
6,942,5.30088815243996
7,10364,74.851765791498
5,350,66.9626761711328
6,745,3.06426269799979
6,988,7.83156008298049
0,10248,232.459516691799
7,10171,120.741932977259
3,357,2.11510855762212
0,145,239.083015720057
4,360,3.78576420052948
7,750,165.712845768659
7,351,93.3701741349421
0,10270,204.946694579463
0,311,301.591567660985
3,202,4.44758875702711
1,154,5.37883055894292
1,355,6.019923062981
1,681,5.37048463950488
0,152,324.105260340248
0,10337,364.687771930553
7,408,97.1589495201624
1,344,12.782251949961
0,10184,259.070072637176
7,170,107.405529245092
7,342,92.8708781050336
0,330,237.301434020604
3,745,2.40831891575846
7,988,142.614606285352
1,325,11.5193231222501
0,355,250.186831287041
7,169,87.2257607208635
0,147,253.296363217176
0,342,180.3181074741
7,961,62.0201580133427
4,312,2.14954724527836
0,341,230.66410395585
0,169,308.859164237251
3,329,2.03720338416627
7,966,119.37127601924
3,154,2.54373509534584
3,391,5.77603437484709
1,166,5.50265579327117
1,163,4.40346184160556
7,745,33.4920033099587
0,340,314.899607017856
3,10191,3.17058852249032
3,10337,2.0384462607326
3,10179,3.07602093001734
3,152,4.74031520421312
7,713,103.11805532172
7,381,122.936773556156
4,10270,10.1159939369957
6,223,5.46331640004096
0,199,421.594954029526
2,147,20.3203510468364
0,975,116.139339389572
6,947,3.25891904773405
6,10065,7.68548415304245
0,354,271.886438231328
4,685,9.44281031614353
4,355,9.92342476035159
3,681,2.91391645228704
2,391,20.5961161387287
2,316,8.81163591714001
0,395,405.145652821303
3,355,2.47318957353994
0,222,262.652336749552
0,223,349.247089339002
6,713,3.7581657126595
6,310,5.37277085558901
2,390,10.6763895637826
1,192,6.93832478896693
0,575,384.185583409893
2,315,18.7651770077414
6,344,9.9582461641931
0,203,271.934222458067
2,10171,10.1533693467198
0,396,233.120140700026
5,404,72.9415371119728
2,408,16.7904014966165
3,214,0.960768922830523
1,357,7.81207856006143
3,172,8.41625411530173
3,348,6.86588310978224
0,351,182.737288659613
4,351,2.42535625036333
1,329,7.72808644866909
0,161,400.20419624588
7,919,119.438966282644
3,432,7.54285999088577
0,352,335.937686434057
0,162,379.720233914333
4,679,14.7105404387466
3,215,2.16565428439817
7,214,64.7137369777329
0,676,268.506121996142
0,146,449.576520315561
4,357,15.3093108923949
0,317,259.918376610812
0,166,254.11242356391
1,337,5.57773351022717
7,667,119.348722854745
7,10248,81.9221924391376
7,943,78.0645867864868
1,315,6.49615270756469
1,316,5.06479751945164
7,227,124.838417303259
3,10173,3.15713991890326
1,147,7.13730876945843
3,10189,5.68020297897469
7,330,112.520753256543
3,227,5.13605733684119
4,379,2.23606797749979
0,356,249.407355439587
7,10271,83.1968157138694
7,10261,235.902312802929
3,183,3.03411969983736
7,415,40.763811299832
1,718,8.07906193998198
3,420,5.16935413975694
7,152,88.2985843601131
3,321,3.10006283974851
1,350,9.07544138671152
7,150,189.02326435231
7,161,136.752691751566
7,666,162.738469710789
7,734,252.748551064807
7,10065,102.571693858259
3,187,2.25
7,154,124.216746053018
1,142,19.2209376577847
7,10370,52.5476926229877
1,172,13.2382575132947
3,713,2.16997493275642
7,312,138.083132811186
7,425,69.9595121004523
7,905,64.145783797124
1,378,3.02371578407382
3,426,4.53052326179229
1,348,15.6046959581952
1,312,12.1743289636138
7,339,92.3635570269285
0,662,251.966476466926
3,10187,0.300792603759119
0,920,295.343940987894
1,345,20.0313856299661
3,415,1.28359613882991
7,146,205.247257671349
1,310,9.97043247855999
3,575,2.37254027751291
7,755,189.325929793855
0,179,244.1977679209
0,331,265.390825908113
3,231,3.16077145495782
3,10194,4.49561189559213
1,150,12.4847959482776
7,302,62.3488942595185
7,906,61.3234616730575
7,663,71.0020922329003
0,163,357.817458117031
7,391,234.538869994851
3,345,8.61051831430754
0,338,491.853621816611
3,162,2.42126000256065
3,210,3.68639033258966
3,383,3.72455290904752
3,344,7.6705994053982
7,364,77.7154177357759
0,912,339.584005956478
7,10173,79.955521232083
3,396,4.96655480858378
3,417,2.59870097418821
7,718,86.5877352598848
7,730,74.0114651232967
1,10172,6.31990320104574
1,367,10.2689139097266
0,337,283.420224034582
7,1000,107.663354255115
7,192,126.552204746957
7,163,97.3505222533836
7,147,102.499709639542
4,376,3.08817779689952
3,378,0.996039588400019
7,427,98.8499660570184
3,367,8.72550212605433
1,745,6.12587265534256
7,414,104.083299973307
0,154,352.72042173148
1,713,3.77236918007361
4,10369,9.53462589245592
1,170,6.69541420888741
7,958,94.7419741543666
0,349,194.700174357233
3,147,2.38561867669337
0,339,240.656166503563
1,360,4.75348169611435
3,161,4.49345929886855
3,316,2.38561867669337
3,163,1.00732610526728
0,391,451.307717778549
5,394,50.9033775515323
5,425,48.4890758438483
2,355,7.42363079076856
2,681,5.9021322278618
0,10238,354.195631614148
1,10191,8.45801464268692
5,191,70.5612533632338
2,359,8.58502267784337
1,397,9.35117342607036
0,185,276.703421781754
6,357,3.51250086657104
0,235,192.75837329722
5,943,69.2402742607953
5,958,58.219571610572
4,975,0.439696865275764
0,927,231.694029559101
5,1004,54.3699469652576
4,400,0
5,192,83.5911800378303
0,10171,391.702639149062
5,905,91.7713514795383
4,749,8.41537055265314
5,10370,44.7255519809426
5,734,86.4612742680326
6,923,7.93245293234126
0,924,439.179264545728
5,1000,77.3573128162674
0,408,250.142816349838
5,755,139.450462813672
6,187,5.60272042765621
0,994,281.740662967898
0,381,244.224189107989
5,10186,58.5257208413532
1,394,3.08045085810137
1,391,11.0472668684683
0,362,172.91884341195
6,152,6.8846708570895
0,943,311.470121141076
2,192,8.88686197650631
2,745,4.81190313334609
0,10192,262.275545063701
1,10179,6.7076558542328
0,202,422.189537823894
5,919,74.6403233219997
4,10194,2.33549683248457
1,384,7.18160042159021
2,420,18.2037084133975
1,10171,10.1989304252055
2,345,26.5361388801511
6,734,7.13419505833943
0,187,268.700848898604
5,10065,82.2478320829974
6,932,10.5051008018554
4,10338,5.47722557505166
6,755,12.3442679969674
6,192,5.48251502638094
6,958,4.22466875470214
1,756,8.05050346628123
0,10261,536.867274648246
4,10370,8.85787539547374
2,427,8.25577947481897
2,231,18.4499322491981
6,10271,6.52827856732781
0,210,169.499720540058
0,10193,439.057304536283
0,425,254.227415805944
6,1000,4.84712529814466
0,964,293.676532595135
0,406,468.05526948654
2,344,15.9019197781771
2,348,11.8662132773627
1,214,8.78273098963891
0,302,289.984325595211
2,422,12.5537081468104
5,719,60.3474554941249
0,214,276.251641980586
0,401,235.157183813085
4,396,1.12459142907677
2,357,24.7007807858086
4,734,22.6494741053446
4,958,2.57233028922864
0,215,238.572885393587
0,427,235.384690200855
5,427,60.1270394212556
1,383,5.99122164855426
4,10253,1.19577801345871
5,10238,83.1272814877056
4,391,3.88435777112738
4,389,14.2829565917862
4,1000,9.31456299263913
6,10186,5.42196097539566
4,10261,2.19956705696717
5,754,67.1799538465933
4,431,11.4707866935281
6,432,5.13307752215811
4,943,3.24730250284348
4,192,0
0,189,394.19034667501
2,428,7.16956047485461
0,10173,212.708844742241
6,10249,3.50268107362879
0,398,644.844906327385
5,713,71.3730876945843
5,352,44.1066623178258
6,227,9.26912437432289
0,379,234.118148291215
0,323,298.855524469482
2,415,9.31211120099856
1,321,7.77646020586059
0,207,416.357834265006
2,10187,14.694757481357
6,710,2.5668549995558
6,345,6.36527035299104
0,376,348.082689634991
6,730,5.59464029227975
6,348,10.9910132172381
6,163,4.79612854319492
6,302,4.87950036474267
6,425,4.71825229951777
0,385,291.157360710067
2,154,17.1374533607624
6,10060,9.28782731664065
5,985,71.5004895088139
1,227,13.897284012496
0,10257,210.230336693835
0,10370,324.980454540474
6,10368,5.08006078151233
2,394,30.3150127824482
5,390,52.7036005949263
2,10250,7.84834321548632
2,142,27.1697339781685
1,421,6.62283208015308
2,323,9.9498743710662
0,230,408.689616474873
0,10191,193.365813065127
2,10194,22.6829598303808
2,321,11.8894026232121
2,378,6.46020204996065
0,231,387.703342233398
2,183,15.2838074851076
2,396,13.5613515701886
2,397,13.2479188154659
0,10262,329.580321630095
0,394,297.980025485326
6,998,4.11899913160392
6,169,2.87205105258894
5,710,66.6715940208074
1,222,7.56306816047562
2,222,14.9145715474647
6,979,5.27573059711481
1,422,10.4357684507608
0,390,368.138195511077
0,192,362.790862818963
6,10171,4.4191143262617
6,10184,3.27014381636498
6,408,3.43523882734022
5,916,67.97005850928
5,980,62.8926889437926
0,10271,297.195467998471
0,10187,346.463696991955
0,10253,230.012748810549
6,147,7.35024855676009
2,383,16.374061503179
0,10338,494.219442295482
5,340,59.4924688187828
1,231,5.68880479538541
5,384,52.4878592577191
6,404,3.80402263864112
1,302,8.01515109394848
0,387,228.590452056165
0,958,328.2745129372
6,154,5.56027577253743
0,421,287.630611064004
1,427,5.99073358520381
5,730,74.6073052723391
0,953,209.711543439108
0,10179,268.549897819842
5,912,81.0478988300246
0,10250,234.096385378029
1,426,5.32558961636219
0,734,549.767678205985
0,757,338.265645697022
5,331,82.0944577910105
6,162,3.61247837363769
0,755,599.062537477953
0,1000,386.522961801754
0,227,338.054448686421
5,10248,73.3708460204163
6,910,4.7372118878712
6,214,5.06160874040415
6,10172,3.80048982944606
4,420,2.44170120242112
4,423,0
4,230,1.72101852456758
7,672,76.909203877206
4,751,7.30981075906438
4,409,2.23606797749979
2,179,7.95678688393373
5,145,78.5455483274217
0,10032,279.222450148026
0,345,427.765072373677
6,395,4.24600652714659
5,757,59.266564275531
1,233,9.15672366271332
0,758,403.72830158657
7,199,61.7647934173049
5,670,67.6679197878955
7,912,67.2754646382505
7,668,115.765610051467
1,10180,6.72088756566643
4,359,8.72871560943969
4,924,4.75674959049419
5,913,49.3783489383102
7,354,76.0632934823665
7,349,84.826122241281
7,674,85.9056791736479
4,183,0
4,731,3.50238014308365
4,714,0.587867532097255
0,409,447.505594724738
4,214,3.00489796244496
4,10171,6.38992713817371
7,678,111.548409307563
0,374,210.094166562352
7,918,91.0445086982327
4,378,0
4,10035,0
6,421,3.90238022603788
4,172,8.73212459828649
6,230,6.92632846275904
4,678,11.4488830493163
7,719,70.801570030901
7,310,160.624262943535
7,947,67.6060014242185
6,415,1.80923556601492
7,10241,121.264656677304
0,197,174.096306134058
0,312,331.436603624618
5,758,87.6452315285128
5,10060,81.1443745666299
6,10033,3.50208728969102
4,912,0.917662935482247
4,432,3.75615437012031
4,977,1.32899727848998
7,365,76.0581914381908
4,667,8.48874687627166
5,311,41.85647413337
4,10248,1.38873014965883
4,161,4.71404520791032
4,741,7.16677314854024
3,10180,2.40877516638598
0,742,354.950700802238
7,954,95.1647693914788
4,10364,0
7,940,102.539770618061
5,147,90.244765205849
4,331,1.27630222456166
3,150,6.70113894482832
4,10172,0.528594139870925
5,310,70.0665873770563
7,374,83.7541654720416
4,384,2.88675134594813
4,162,11.5470053837925
4,737,0
5,10367,65.0503695201852
4,383,10.1159939369957
0,316,229.325337226652
6,10253,3.28165061656947
4,674,11.5003007350263
5,660,108.47127415135
4,150,2.72946881279124
0,10367,344.410987200721
0,670,485.882569501139
6,741,7.17019976750177
0,660,433.36996182191
7,726,89.5140352123621
0,422,343.260158235534
6,726,4.60888598962477
7,972,146.056564137105
6,716,3.1047875744329
5,672,97.2810493575319
0,726,326.340780876614
5,10171,84.2045694948292
7,742,158.444233607281
5,10191,90.3714119335405
6,361,5.6556911253412
5,930,60.9785757418734
6,672,4.22761484441609
2,10180,10.702914600817
0,426,302.902272294654
0,424,532.060368091928
5,368,52.3752486072063
7,10034,89.7622362576324
0,399,340.563261942059
6,329,4.42288421303393
5,10250,70.2078784669528
6,939,3.51781181986757
0,979,250.298336276646
0,913,297.382520731067
7,387,85.7834160336551
6,10248,2.31293605675003
5,668,54.4294811756702
5,977,27.1814625955247
7,10245,108.789880481771
7,913,60.919794351865
5,161,76.8237624449003
5,335,37.3278733638836
5,741,49.3058126177304
0,10245,338.738231889448
6,919,9.09830867684872
6,927,6.71987103050845
7,670,258.741895372691
0,414,437.492857084547
7,228,69.0849279707758
7,660,217.286443877225
0,910,310.809312234091
4,10192,11.993331480452
6,757,5.59220236335625
6,670,8.21048646013669
2,233,14.6619039886172
7,345,104.152341043913
5,359,35.2160001514463
7,404,137.728830566555
4,10367,0
4,670,1.30384048104053
4,660,10.765930668451
5,10245,73.0045911547372
3,233,3.69213598501845
5,944,49.5304504041845
7,323,70.1802191354141
6,678,5.63769011063483
6,918,4.01953562823701
6,170,4.8384425506344
7,413,90.6802363426447
6,921,4.71251442520786
5,10180,78.6595777173172
7,758,135.615406431343
0,413,183.672732093307
5,939,37.1592016572782
0,966,547.907200171708
5,10193,42.9873380413821
6,367,10.5633792054036
5,726,42.5721796034743
6,161,5.55063273956437
2,145,6.86835077906206
0,383,257.81130050226
0,357,174.202031041683
7,317,112.819453848468
7,10275,81.9697969928413
0,682,301.109061083632
7,682,125.686382184653
7,355,66.131182760732
6,349,2.72222818951488
0,960,398.929479162332
0,10275,188.745860881769
6,883,3.24737656354395
6,891,2.07899548393502
6,143,3.20342079064003
6,895,2.79540439190571
6,10041,11.6404467268228
6,893,2.61116483933547
6,894,4.73568016938081
6,10239,4.84430802710128
6,340,3.11744471297592
6,954,5.24749767832802
6,10050,7.84884676907351
6,1075,6
6,898,4.14009068465812
6,899,6.31676461105803
6,901,3.9699161097092
6,972,19.7369059010133
6,149,8.02336954617316
6,10027,3.4939915867067
6,875,2.63944438597722
6,882,2.11649053003851
6,897,3.07679486912382
5,847,76.560241563329
5,845,126.698980181166
5,837,143.519031554357
7,10338,174.695259877105
0,10369,327.126645361186
5,849,53.9609063282364
5,841,49.1522284178608
6,845,5.26057831521652
6,849,2.91995612824057
5,10049,73.95547368459
6,847,4.80808143221634
7,856,99.7573934573629
7,855,127.760460605454
7,903,169.386146619689
7,841,147.058459383303
7,866,102.810757939293
7,849,87.0496201234466
7,858,132.781911221794
7,860,101.17213054987
7,861,119.726887007587
7,862,83.8212383587835
5,10050,91.7662935482247
7,851,120.353915329186
7,852,104.830690564407
5,884,33.6910515793399
7,853,93.0486815750613
7,854,99.472291830968
7,10246,245.580997114579
7,837,159.386174335072
6,861,2.36643191323985
5,855,62.0508567509701
6,837,7.70451018067878
6,869,4.24918292799399
6,838,2.66024868704471
5,854,102.899151085505
5,856,82.674950066033
5,851,78.8566691472944
6,864,2.56245516460059
5,836,66.108676759236
5,852,81.2561634743119
6,865,7.78723478784515
7,762,131.202524991338
5,866,55.869332848542
5,838,55.7624425576929
5,844,71.8795288428261
6,857,1.26986381653865
5,10039,66.687849198855
6,853,3.23810038720962
6,841,6.78620892538296
5,853,100.941897479028
7,836,73.2575365861197
5,877,74.5961711121204
5,873,100.769279143237
7,10367,127.815231225912
5,861,69.6149071256843
7,426,94.2986314007683
5,864,79.3257534688369
5,865,86.4983447030268
6,10371,6.69161996662824
6,676,8.41535393303109
5,10372,128.461862887202
0,944,353.545125612214
5,869,78.0195946083876
5,872,94.2188940712
6,406,5.41221814630174
6,943,6.93335622706843
7,757,132.26021184152
5,875,75.3303834230695
5,874,77.8775337078047
5,870,97.5486203558684
7,10263,151.486167102906
5,896,80.4434026234658
7,894,85.6737494334837
7,10050,92.1777197924954
5,901,92.1777197924954
7,108,73.6676528533594
7,882,107.120825916482
7,884,57.6584258469328
5,899,93.8612197418538
7,896,125.749882572641
5,10041,125.608050510074
7,470,97.3924746458732
7,864,94.003546032406
7,10039,56.4358042380899
5,108,83.2418164145882
7,847,124.940448972595
7,10049,197.55936478532
5,882,71.8795288428261
7,845,110.526876714175
7,844,107.126982951031
5,898,93.1961576972131
7,883,58.6043828071803
5,894,92.9356817141431
7,893,84.1046554810914
7,873,89.8331686428003
7,874,107.816744026138
0,149,474.644453399444
7,877,69.8353514760932
5,891,65.0443635587991
7,879,141.605698730819
7,1075,94.4119225051111
7,10040,63.0417695332416
7,869,77.3335775290316
5,886,113.42617456312
7,901,174.79632416247
7,870,75.2564845148806
7,10372,186.357995632685
7,899,154.227915761058
7,872,100.758771654678
5,1075,69.3680702244676
5,893,55.1022858397173
7,886,133.306274310562
5,10184,70.0108835076648
0,845,512.974518999587
0,847,342.143574066101
0,862,347.788123643359
0,865,326.489261837565
0,861,337.776726491131
4,10275,4.44543639723984
0,855,328.227503597196
0,10049,459.649348617194
4,340,2.36482373642262
4,700,26.8151567509673
4,10271,0.603022689155527
4,847,6.32684339686238
4,10049,0.892094912738176
4,864,0.471404520791032
4,865,2.46306042692149
4,869,2.12643813228478
4,10372,0.895080773250814
0,851,286.039507760729
4,872,0
0,884,326.417056495585
4,10246,14.0596302445825
4,861,0
4,849,18.9645714626045
4,851,7.14760346508658
4,852,0
4,853,1.11803398874989
4,854,4.89360484929593
4,860,0
0,869,422.810754148389
4,875,9.10465468000326
4,349,0
0,1075,115.525282553608
4,913,0.218217890235992
4,10239,4.2581531362632
4,845,2.9424494316825
4,10039,0.458831467741124
0,415,269.910695649007
5,391,84.5306603528125
0,877,314.27641416779
4,897,3.01511344577764
4,1075,40.2492235949962
4,10040,4.58831467741124
4,901,6.74712414370199
4,108,3.90324148851273
4,884,0.229415733870562
4,883,9.17662935482247
4,891,0.727606875108999
4,894,7.35318054104916
0,870,302.356639664829
2,10064,12.1838815529769
0,108,468.427883007563
4,877,14.5754138104904
4,836,2.35702260395516
4,837,5.01081082343218
4,903,0
4,838,5.54700196225229
4,841,0
0,10050,443.045679004107
0,10372,469.47440216237
4,893,0
4,10041,5.43139024560011
0,10040,388.174813343532
0,836,242.254724987267
4,154,10.3279555898864
0,903,305.766016984977
5,355,65.0980816454535
0,841,489.850781237295
4,664,3.3166247903554
0,866,330.72237920235
0,844,447.932221272149
6,325,7.22202247958646
6,327,4.80104155366312
6,664,8.27824931762181
6,202,8.4278450050159
5,348,92.5196444836696
3,672,3.30823887354653
5,678,63.7750065620405
5,862,73.0524030732134
3,854,5.00526039072368
5,371,68.8795359754294
5,197,52.7195984488317
5,652,38.9564909499624
0,901,444.735284955231
5,957,78.4479657692495
5,378,43.9104614321964
5,10239,61.2621416537163
5,965,58.5421033582895
5,488,70.97711660987
6,10250,2.21772420593607
5,10197,97.0481961756754
5,478,50.599407111151
5,475,79.1313130554672
5,889,78.1105828802649
5,489,79.7162457840134
6,668,2.80755283853688
5,450,67.134355176926
5,690,90.9636320346828
5,457,130.185508666159
5,349,41.2288593169846
5,480,72.3182112901759
6,378,5.29150262212918
2,10270,10.9800956279989
5,338,104.919568191418
2,161,18.0801246978805
5,885,145.920173278738
5,459,68.0907307865588
2,10249,15.2871157002473
7,10239,128.237734956083
1,10271,5.19716521921225
5,438,43.2788093178218
2,314,15.0623703313921
2,350,17.2911912289942
6,739,3.49829890633937
5,446,63.5332279412244
5,376,60.7781880471316
6,371,4.87177693724947
5,10271,35.5093119038381
6,718,1.71824938596845
5,927,65.445177248375
1,10049,10.2319504718072
1,857,7.5226752737875
1,838,1.87718127089781
6,312,8.42788031871993
5,387,40.9744449424263
3,314,4.72184639027291
7,695,149.205302259076
4,404,0.242535625036333
4,438,11.7467800739293
4,459,13.5132610834034
4,446,20.8573528202087
2,414,10.4621767743211
6,877,8.45858256728744
6,10049,5.68640174760497
6,852,3.30088372005639
4,905,0
1,409,10.9661913598649
2,421,6.83438301595625
2,10271,12.01071825251
0,885,662.376547032335
3,414,7.09039379798656
3,421,5.4259723986202
6,457,8.38196593533859
3,10271,4.19032499090605
2,855,5.77916021671467
2,409,15.6466027133876
4,961,9.87163995303307
4,480,26.0880201495176
4,489,26.1964016992469
4,10034,0.447213595499958
4,478,7.85905247993376
4,10046,0.973457265430305
4,889,10.0086918747396
4,474,13.6930639376292
2,10049,12.7865256459774
4,866,0.414039335605413
6,489,9.62169024012533
6,480,5.88645583682071
4,430,4.72077475481666
6,10246,3.3137520095735
6,866,2.87228132326901
6,459,3.53449389005322
6,478,5.39135109844153
6,446,7.41421528115377
6,450,10.3677613876129
6,475,4.87609636794369
3,857,1.26678454482361
3,10270,2.0384462607326
7,729,57.6816733338804
4,936,3.77736925895768
7,664,104.180809296343
7,385,73.6465225022868
7,706,91.7954830821523
7,446,121.723529553899
3,409,1.09978352848359
7,10041,135.054001545061
7,889,88.239392995365
7,10046,84.1727546868875
7,489,83.0897965198753
3,10049,4.54827584770462
3,10041,5.01236566142271
7,459,89.5351753170095
7,457,97.1122218144091
7,361,104.84114968211
4,928,2.11445015805516
2,399,14.3925744337283
0,874,395.471156846408
4,453,25.6923186593822
4,461,17.1957912901744
4,437,9.16033649523217
4,476,6.80127267072277
4,846,0
4,463,54.3883741078481
0,895,557.761896630931
4,443,53.1909286605798
4,874,8.01783725737273
6,844,4.44069591615776
6,740,6.92693699555228
6,737,5.58500740306651
5,327,89.3844691953436
0,889,321.738029267795
5,170,79.5717705387198
6,197,5.74679397800557
4,740,8.12169346638401
6,926,4.02759710764849
0,462,301.735273772551
4,10245,12.9837955686471
0,463,995.25303873493
1,399,4.60623396109531
6,903,3.19568745353071
2,438,25.4683744129478
2,450,24.407220618101
5,732,58.0267888574598
5,740,97.830013096445
4,666,6.00559686258488
3,10249,4.70211549304035
7,846,196.946385566932
3,450,10.690449676497
6,462,2.27669350887056
6,476,4.05188214509614
6,443,18.2911502227331
4,222,0
6,461,4.89411697371252
5,162,121.079312849058
5,903,85.4126550191885
1,314,12.0165484186365
7,895,60.6041016999439
5,443,56.9827613205897
5,463,70.4645755699728
5,437,114.49420862875
5,476,65.5960945411205
5,462,53.7137637952567
3,359,2.21478286924356
7,463,431.981481084548
0,10362,295.517150035175
6,940,3.69743095554138
5,396,59.0162407025953
6,376,2.9597692339317
4,310,1.7464249196573
0,486,372.001623510889
0,888,330.770828005344
0,10195,319.934281903084
6,959,7.02157647767822
0,1069,166.41886339967
0,1071,142.850446271617
7,396,101.592394921482
4,663,8.81935631163828
0,10363,264.886457118584
0,10234,416.938655086409
6,967,2.80112840589651
6,965,5.20783433507043
0,10239,322.408947094628
5,677,78.9082800893966
5,1019,91.5484041047011
5,878,95.052561636624
5,1017,88.7398820523594
5,454,46.510274431631
5,868,94.2654609291389
5,1014,83.9856819418752
5,689,98.1305655478294
5,452,62.8560036351537
5,491,82.0445963453638
5,10355,116.299789447965
5,492,92.3240530372815
6,396,5.18881581132049
5,466,57.2944685504824
5,1009,136.630076402591
5,835,107.980688859938
5,892,96.9524070395843
5,461,84.7806478021856
5,469,118.110118110177
5,1049,95.5667306126981
5,474,47.8355024444988
5,10003,84.628470516594
5,1044,71.2569914010507
5,10010,106.533800032903
5,728,89.7775027498538
5,1040,65.6305315129069
5,1036,64.1974817782339
5,445,40.5877865995749
5,1012,100.764060226518
5,10046,46.1964560774152
0,905,356.210234263633
6,388,5.60808281727147
6,397,5.83347338767444
5,357,56.5994508409564
6,399,5.17687164221791
6,394,6.36338330283691
6,383,3.44530548284617
6,985,6.80124378301847
6,976,4.38664416824793
6,10364,5.46313552846454
7,898,100.141268636914
7,1044,119.733500371079
7,10010,84.0634680861233
7,10003,95.790035985754
7,10195,37.8168872207157
0,327,223.495097985458
7,493,81.245307556806
7,888,116.80803759613
7,471,20.9560113515121
7,468,36.5474251584744
7,10214,77.3916900203796
7,486,81.8408734766961
3,474,0.755928946018454
7,728,86.6025403784439
7,1040,78.1162692091188
7,490,135.133594029368
7,10004,71.1968320144154
7,731,72.530035575657
5,453,54.4629625132005
7,10024,134.304046562555
4,680,8.55585263892997
7,677,86.3579313537113
7,1071,55.7143689643068
7,1069,79.2043769834302
0,728,254.147645358019
0,10010,174.57729167687
7,684,233.629098263798
0,468,292.973263854116
0,471,140.653725824222
4,330,0
0,10003,109.876824975364
0,10004,252.718899382819
0,493,289.020376059851
0,490,408.865035045939
4,166,21.2412446949438
0,1044,144.519996580974
0,10024,281.692328936764
7,461,93.394860672309
7,453,44.9627358937111
7,10197,103.49765555742
7,892,94.305885288247
7,474,63.6059296427172
7,475,100.523629063022
7,476,91.4230452490748
7,445,84.6768884560391
7,891,112.334999206764
7,878,85.1698140963192
7,897,116.450015288132
7,10363,112.815214963553
7,1023,90.0310222496683
7,447,87.4533710343012
7,450,96.882720017083
7,438,116.600865797651
7,466,95.5286919943534
7,469,222.513420319365
7,1017,81.564301591552
7,492,114.069122491068
7,865,100.142755247554
7,454,65.5558175709167
7,868,76.2011656542
7,1014,61.3594406133315
7,10355,105.89643311016
7,1022,61.5179205228407
7,838,86.8855872003976
7,1019,109.143127233107
7,10009,96.1202505411974
7,1013,80.9538488339229
7,689,124.133185003236
7,491,121.068956829124
5,451,74.8732964835648
6,426,5.24560195490289
6,660,8.61238658063949
0,849,224.97295159056
0,852,350.269853952971
0,491,427.096788405938
0,452,311.696586289876
6,431,4.39250698884576
6,905,8.52349693494401
6,913,5.18198235972206
6,870,2.8297266548514
6,874,3.685557397916
0,936,530.187962294806
6,420,7.0789201938651
6,10367,8.60393966609354
6,836,1.02026255077535
0,853,426.187882407643
6,851,3.79418414594407
6,855,3.45611586063102
0,10355,538.685268205673
0,10014,370.853105883975
0,1009,330.168122342223
4,713,2.70327436781624
0,1023,309.642313925438
0,1019,315.390257785307
4,693,6.13731754650732
0,1022,466.750023883579
4,692,12.9684932888065
0,1014,209.159538195849
0,868,410.582384835056
0,919,261.211074222443
0,689,424.358339142758
0,445,312.720510435531
0,492,481.724842134399
4,199,0
0,1012,241.266622916087
0,443,405.627673518227
4,380,0.276887462097269
0,437,434.880201289601
4,732,2.82842712474619
0,476,330.550766938771
0,10241,248.827660597375
0,892,369.145824445953
0,930,221.96095752782
6,488,4.02768199119819
6,892,5.21462440567944
4,10024,21.4919697074224
6,1012,7.97565740933693
6,10046,1.89944590258373
6,492,3.20037876546265
6,896,3.45512785533792
6,10195,3.45446570880843
4,466,14.1238172403474
0,879,368.199260235671
4,684,2.62385506166316
4,488,6.14358118230644
0,872,398.295865521133
4,10197,16.5448884352036
0,873,535.062090954378
6,842,2.84604989415154
6,10007,6.95358763174672
6,1017,1.61589328580544
6,1019,8.51309152263308
6,1022,7.58396225705821
6,1036,7.15009157450515
6,1040,5.4238530417206
6,728,5.43487615202764
2,474,8.27848617401354
1,474,4.53052326179229
6,1014,3.68394198806504
6,689,8.50627563309577
6,10010,5.68849491157146
6,466,3.82053546352735
6,10197,4.64509667035284
6,474,3.86642927807025
6,445,3.21188051935128
6,888,10.9696551146029
6,1044,3.80788655293195
6,468,3.92562432178494
6,471,2.11232212550661
6,10024,2.66926956300783
4,10004,10
4,486,4.56186431852221
4,10214,4.08248290463863
4,10195,11.7200459523068
4,888,2.83163942234562
4,1069,3.93122696553448
6,1071,5.44553451498071
6,491,5.21874449629861
6,452,2.90009074268194
4,896,3.19801074533416
0,838,286.394626962416
6,10263,3.25615787433044
4,689,4.46483847509578
4,10009,0
4,878,0
4,1017,32.7265607386077
0,10039,235.621926627579
4,10007,4.22624077770199
4,1013,9.27105069301106
6,493,1.26074330623269
